系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
南京地铁,地铁10号线,东麒路,0.0,0.0,118.888416,31.999576,320100022437016,,
南京地铁,地铁10号线,石杨路,1.492,1.492,118.8741,32.005292,320100022437017,,
南京地铁,地铁10号线,杨庄,1.06,2.552,118.862962,32.006609,320100022437018,,
南京地铁,地铁10号线,高桥门,1.964,4.516,118.842209,32.005137,320100022437019,,
南京地铁,地铁10号线,承天大道,1.331,5.847,118.828985,32.000957,320100022437020,,
南京地铁,地铁10号线,大校场,0.692,6.539,118.822552,31.997965,320100021571051,,
南京地铁,地铁10号线,机场跑道旧址,1.058,7.597,118.813656,31.992166,320100021297028,,
南京地铁,地铁10号线,卡子门,1.609,9.206,118.796879,31.994818,320100021573012,,
南京地铁,地铁10号线,雨花台,1.526,10.732,118.780883,31.992722,320100022437024,,
南京地铁,地铁10号线,共青团路,0.651,11.383,118.774051,31.993539,320100022437025,,
南京地铁,地铁10号线,安德门,1.162,12.545,118.762136,31.990862,320100022330017,,
南京地铁,地铁10号线,小行,1.893,14.438,118.744681,31.982464,320100022437003,,
南京地铁,地铁10号线,中胜,1.243,15.681,118.73317,31.987911,320100021299058,,
南京地铁,地铁10号线,元通,1.389,17.07,118.721449,31.995471,320100021495004,,
南京地铁,地铁10号线,奥体中心,1.541,18.611,118.718286,32.009065,320100022437006,,
南京地铁,地铁10号线,梦都大街,0.785,19.396,118.721781,32.015473,320100022437007,,
南京地铁,地铁10号线,绿博园,1.077,20.473,118.716735,32.024161,320100022437008,,
南京地铁,地铁10号线,江心洲,1.512,21.985,118.703335,32.031632,320100022437009,,
南京地铁,地铁10号线,临江·青奥体育公园,4.558,26.543,118.665528,32.057186,320100022437010,,
南京地铁,地铁10号线,浦口万汇城,0.94,27.483,118.657082,32.061689,320100022437011,,
南京地铁,地铁10号线,南京工业大学,1.008,28.491,118.648245,32.066794,320100022437012,,
南京地铁,地铁10号线,龙华路,1.25,29.741,118.635204,32.064712,320100022437013,,
南京地铁,地铁10号线,文德路,1.146,30.887,118.626645,32.057396,320100022437014,,
南京地铁,地铁10号线,雨山路,1.799,32.686,118.615125,32.044496,320100022437015,,
南京地铁,地铁1号线,中国药科大学,0.0,0.0,118.914127,31.897684,320100022330002,,
南京地铁,地铁1号线,南京交院,1.903,1.903,118.904804,31.91286,320100022330003,,
南京地铁,地铁1号线,南医大·江苏经贸学院,2.673,4.576,118.890239,31.933475,320100022330004,,
南京地铁,地铁1号线,龙眠大道,1.426,6.002,118.877156,31.939902,320100022330005,,
南京地铁,地铁1号线,天印大道,1.307,7.309,118.863561,31.937638,320100022330006,,
