系统,线路,线路ID,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,屈庄,0.0,0.0,116.486221,39.721245,T1_屈庄,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,融兴街,0.801,0.801,116.489112,39.727567,T1_融兴街,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,瑞合庄,0.802,1.603,116.491456,39.734231,T1_瑞合庄,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,太和桥北,1.375,2.978,116.495827,39.739901,T1_太和桥北,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,四海庄,0.638,3.616,116.502112,39.741234,T1_四海庄,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,九号村,0.993,4.609,116.510345,39.745678,T1_九号村,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,泰河路,0.606,5.215,116.514567,39.750123,T1_泰河路,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,鹿圈东,0.739,5.954,116.520123,39.755678,T1_鹿圈东,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,亦庄同仁,1.228,7.182,116.528901,39.762345,T1_亦庄同仁,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,荣昌东街,0.604,7.786,116.536789,39.764567,T1_荣昌东街,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,亦创会展中心,0.608,8.394,116.541234,39.768901,T1_亦创会展中心,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,经海一路,1.368,9.762,116.548901,39.778901,T1_经海一路,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,定海园西,1.257,11.019,116.547449,39.795703,T1_定海园西,,2020
北京地铁,亦庄有轨电车T1线,T1_LINE_INTERNAL,定海园,0.88,11.899,116.556789,39.800123,T1_定海园,,2020
